source_id,city,sub_market,locality,property_type,bhk,area_sqft,floor,total_floors,furnishing,facing,bathroom,has_parking,has_lift,has_clubhouse,has_pool,has_gym,has_security,has_power_backup,rera_approved,possession_status,listed_price,project_name,developer,age_years,age_years_is_estimated,total_floors_is_estimated,floor_is_estimated
12503,Mumbai,Thane,Kalyan West,Apartment,1,470.0,4.0,5.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,True,False,False,Ready to Move,3800000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
12502,Mumbai,Thane,Kalyan West,Apartment,1,450.0,17.0,22.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,5600000.0,Triveni Dynamic Ultima,Individual Seller (Not Builder-Listed),3,True,False,False
12501,Mumbai,Thane,Kalyan West,Apartment,1,393.0,10.0,14.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Under Construction,3800000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
12500,Mumbai,Thane,Kalyan West,Apartment,1,428.0,17.0,38.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,4500000.0,Birla Vanya,Birla Estates,0,True,False,False
12499,Mumbai,Thane,Kalyan West,Apartment,1,419.0,1.0,1.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,4650000.0,Godrej Nirvaan,Godrej Properties,0,True,False,False
12498,Mumbai,Thane,Kalyan West,Apartment,1,367.0,21.0,31.0,Unfurnished,North - East,1.0,True,True,True,True,True,True,True,True,Under Construction,3990000.0,Godrej Upavan,Godrej Properties,0,True,False,False
12497,Mumbai,Thane,Kalyan West,Apartment,2,658.0,8.0,26.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Under Construction,6540000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
12496,Mumbai,Thane,Kalyan West,Apartment,2,696.0,15.0,36.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,8500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
12495,Mumbai,Thane,Kalyan West,Apartment,2,620.0,7.0,23.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Under Construction,6500000.0,Guru Atman,Gurukrupa Group,0,True,False,False
12494,Mumbai,Thane,Kalyan West,Apartment,1,446.0,11.0,21.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,4500000.0,Ajmera Bliss,Ajmera Realty & Infra India Ltd.,0,True,False,False
12493,Mumbai,Thane,Kalyan West,Apartment,1,509.0,14.0,27.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,5499000.0,One Kalyan,Ajmera Realty & Infra India Ltd.,0,True,False,False
12492,Mumbai,Thane,Kalyan West,Apartment,2,528.0,11.0,14.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Under Construction,4645000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
12491,Mumbai,Thane,Kalyan West,Apartment,1,420.0,8.0,14.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,True,Under Construction,3519000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
12490,Mumbai,Thane,Kalyan West,Apartment,1,460.0,7.0,18.0,Unfurnished,North - East,2.0,False,True,True,True,True,True,True,True,Under Construction,4300000.0,Cornerstone,Mehta Group,0,True,False,False
12489,Mumbai,Thane,Kalyan West,Apartment,2,792.0,10.0,30.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Under Construction,8400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
12488,Mumbai,Thane,Kalyan West,Apartment,2,604.0,18.0,27.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,6699000.0,One Kalyan,Ajmera Realty & Infra India Ltd.,0,True,False,False
12487,Mumbai,Thane,Kalyan West,Apartment,2,763.0,5.0,14.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,8800000.0,Balaji Exotica,Balaji World,3,True,False,False
12486,Mumbai,Thane,Kalyan West,Apartment,2,541.0,-1.0,33.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,6900000.0,Godrej Upavan,Godrej Properties,0,True,False,False
12485,Mumbai,Thane,Kalyan West,Apartment,1,427.0,-1.0,33.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,4300000.0,Godrej Upavan,Godrej Properties,0,True,False,False
12484,Mumbai,Thane,Kalyan West,Apartment,2,700.0,21.0,36.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,9900000.0,Tharwani Vedant Signature,Tharwani Infrastructures,0,True,False,False
12483,Mumbai,Thane,Kalyan West,Apartment,1,520.0,9.0,27.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,4410000.0,Regency Avana,Regency Nirman Limited,3,True,False,False
